user_id,sku_id
252384,12564
252408,44854
252409,131300
252656,21147
252731,38222
252823,57297
252890,81462
253009,52343
253055,154636
253145,149854
253178,85719
253197,154636
253226,154636
253260,57018
253352,119979
253387,111404
253409,57018
253474,5825
253641,65520
253646,62351
253656,149854
253732,48895
253830,5825
254039,126146
254196,79520
254296,18412
254398,154636
254454,31662
254473,31662
254557,63006
254584,138778
254772,44854
254797,149641
254833,153551
254916,12564
255068,154636
255113,51670
255276,99646
255296,24371
255479,146523
255575,125756
255619,32465
255741,142477
255762,37638
255773,20308
255840,31662
255890,149295
255953,153698
256095,69209
256140,161265
256407,154636
256434,134084
256534,116489
256705,154636
256764,125756
256826,154636
256999,166354
257118,126146
257286,47193
257621,166707
257627,154636
257628,5825
257635,6533
257811,20308
257889,74517
257898,149854
258174,73469
258197,36685
258198,32465
258335,154636
258401,70352
258403,154636
258422,126146
258474,103887
258521,57018
258724,65520
258735,57018
258784,126146
258899,15258
258928,166624
258939,154636
259053,138434
259155,57018
259161,149641
259516,164211
259529,97025
259617,63006
259767,12564
259834,44854
259960,154636
260076,63006
260131,42199
260193,47895
260274,44854
260329,117452
260463,63006
260478,63006
260521,131300
260591,14181
260653,154636
260702,57018
260717,153698
260954,12564
261002,138151
261065,44854
261293,70839
261350,56792
261427,145946
261595,132782
261620,154636
261680,12564
261876,154636
261895,57018
262019,84389
262062,144129
262208,154636
262225,103132
262254,40336
262311,151940
262345,65520
262403,113305
262485,15106
262572,12564
262596,57018
262600,126146
262697,69209
262698,168230
262808,117996
262873,106759
262884,154636
262978,44854
263034,126535
263036,31662
263093,94561
263122,154636
263262,47107
263347,65520
263357,79520
263366,59175
263442,57018
263449,44854
263581,63006
263609,103132
263611,18412
263613,62476
263684,152872
263709,69209
263805,153551
263884,164544
263910,12564
263951,117452
264076,42199
264152,108824
264197,65520
264239,5484
264383,79520
264402,154636
264430,21147
264571,153698
264604,65520
264621,50181
264631,57018
264647,18412
264660,65520
264740,93295
264778,31662
264793,63006
264872,32465
264973,58568
265005,31662
265265,31662
265452,44854
265532,131300
265534,17470
265626,161870
265646,21147
265716,134619
265802,12564
265885,75527
265946,65520
266077,17215
266236,131300
266342,44854
266496,63006
266519,60230
266538,144217
266565,57018
266608,47193
266653,52343
266767,154636
266857,31662
266866,31662
266934,31662
266996,63006
267155,68615
267164,57018
267188,42721
267189,64467
267241,166707
267350,11640
267464,125756
267551,14433
267765,44854
267825,151327
267903,37957
268468,133192
268478,63006
268485,65520
268487,69209
268492,15921
268590,133436
268604,12564
268642,154636
268733,44854
268771,42199
268900,21457
268945,32865
268980,128977
268992,31662
269057,44854
269096,154636
269100,47193
269151,65520
269231,44854
269322,15259
269437,166707
269462,142140
269601,154636
269682,31662
269689,81462
269736,153395
269766,63006
269799,138151
269936,18103
269984,138151
270042,134619
270077,36307
270164,103652
270269,52343
270348,151327
270530,44854
270592,138151
270659,156064
270787,154636
270795,84389
270902,44854
270996,147796
271159,154636
271234,18412
271248,37638
271328,38222
271405,65520
271463,157381
271485,142140
271606,122341
271619,57018
271674,68767
271799,44854
271851,164258
272017,152478
272063,154636
272135,78694
272203,15661
272404,116489
272420,101181
272569,154636
272618,65520
272662,128988
272748,74141
272824,21147
272841,38222
272959,31662
273027,126146
273113,119111
273312,73842
273417,154636
273587,154636
273690,81708
273777,31662
273987,73469
274051,154636
274142,154636
274244,154636
274276,65520
274289,142667
274370,5825
274386,22499
274553,154636
274587,22876
274616,63006
274658,32465
274744,166354
274771,154636
274932,21147
275227,26372
275250,40336
275376,151327
275414,12564
275442,109728
275526,69209
275530,90521
275634,31662
275676,57018
275752,145946
275769,40336
275850,24371
275910,154636
275971,18412
276054,12564
276125,84389
276162,12564
276244,57018
276359,65520
276419,37957
276435,12564
276546,63006
276564,124997
276780,73398
276879,44854
277044,63006
277050,68615
277085,21147
277154,50181
277164,150496
277210,160476
277288,109083
277301,166707
277414,126146
277438,153395
277639,134619
277732,126146
277827,94561
277948,116489
277970,57018
278095,128462
278198,24371
278411,148434
278569,65520
278570,65520
278632,31662
278683,154636
278696,32465
278722,154636
278804,125756
278846,14433
278889,12564
278989,89802
278991,154636
279201,154636
279234,164609
279341,18412
279366,160476
279436,125756
279584,107012
279716,31662
279741,40336
279825,154636
279943,60861
280090,31662
280144,47895
280250,65520
280367,75877
280621,126144
280661,65520
280676,128567
280686,36307
280786,31662
281070,154636
281179,131300
281263,153551
281278,34314
281386,154636
281615,69209
281667,65520
281792,73469
281876,154636
281887,12564
281913,126146
282144,154636
282397,101181
282423,5825
282478,75877
282514,166354
282670,166707
282837,31662
283015,57161
283103,97025
283140,154636
283181,79520
283182,60230
283312,151327
283335,31662
283382,73842
283477,12564
283628,72073
283640,73398
283661,42721
283773,31662
283805,103234
283825,63006
283861,111225
283901,142829
283980,40336
283995,65520
284114,31662
284127,128977
284447,44854
284450,63006
284461,65520
284558,132782
284564,103652
284604,69355
284656,37638
284663,31662
284711,153551
284730,154636
284735,154636
284796,44854
284885,160476
284940,31662
284995,138151
285098,65520
285124,127804
285168,156646
285264,154636
285411,154636
285597,149641
285801,21147
285898,44854
285935,57018
286050,18412
286276,153395
286338,75877
286451,65520
286610,44854
286650,65520
286939,149641
287154,37995
287186,44854
287188,39425
287249,164211
287517,116489
287541,154636
287603,18412
287678,154636
287828,32465
288030,47107
288124,18412
288131,6486
288172,126146
288211,154636
288224,154636
288296,57018
288347,154636
288416,5825
288546,14163
288549,21147
288595,31662
288643,13785
288720,73469
288728,126146
288741,154636
288765,57018
288766,128977
288796,32465
288828,126146
288831,60861
288834,142140
288916,125756
288918,44854
288920,121033
289197,94482
289273,154636
289360,154636
289378,65520
289465,63006
289539,14433
289558,69355
289663,14181
289844,68767
289873,65520
289977,117996
290019,62351
290031,21147
290098,154636
290162,109728
290243,57018
290298,154636
290507,154636
290613,113305
290660,154636
290923,63006
291091,94652
291258,106714
291295,16839
291306,40336
291404,63006
291406,84389
291445,65520
291469,21147
291621,65520
291838,24371
291846,61531
292000,125704
292002,68293
292126,160750
292130,149854
292152,161870
292318,32465
292470,63006
292484,109083
292689,5825
292760,44854
292766,154636
292834,32465
292941,106704
293045,21147
293090,136244
293244,44854
293401,31662
293491,140915
293513,57018
293541,151327
293653,61531
293864,60861
293913,60297
294142,12564
294146,154636
294151,79636
294190,63006
294254,154636
294355,151327
294394,31662
294433,97025
294735,134084
295066,52343
295173,80030
295208,70839
295210,154636
295235,79636
295299,52343
295304,5505
295453,67924
295599,109093
295604,128988
295639,63006
295706,154636
295820,61531
295982,107012
296179,57018
296220,60586
296240,5825
296255,12564
296383,57018
296450,69209
296609,169819
296699,154636
296724,149854
296751,169819
296835,65520
296951,32465
296990,89329
297025,154636
297072,145946
297105,85557
297122,37638
297133,69209
297206,64508
297218,5505
297221,52343
297239,70839
297250,65233
297260,154636
297465,31662
297580,69209
297628,63006
297691,68767
297819,154636
297856,42199
298100,5505
298228,52343
298273,154636
298380,154636
298445,163392
298461,65520
298475,40336
298529,142140
298563,79636
298661,65520
298733,31662
298973,154636
298993,89802
299047,65520
299072,145990
299090,6754
299117,62863
299136,21147
299162,126146
299363,131300
299373,153551
299585,21147
299793,138151
299869,128747
299982,154636
299995,160476
300118,9702
300128,31662
300153,65520
300210,126146
300259,57018
300275,57018
300481,65520
300526,12564
300528,154636
300590,32465
300800,134084
300814,65520
301000,154636
301012,154636
301044,32465
301262,131300
301298,69209
301304,57018
301401,164258
301402,138853
301601,44854
301671,57018
301688,40336
301812,152478
301850,154636
302077,154636
302166,95850
302241,154636
302304,138778
302384,164211
302411,69209
302454,69209
302499,154636
302635,142829
302767,44854
302935,57018
302982,63006
303061,107012
303069,59175
303159,57018
303189,57018
303288,61531
303371,63006
303400,57018
303412,70839
303469,126146
303520,73469
303774,21147
303838,142140
303839,154636
304084,126144
304178,131300
304248,57018
304265,131300
304386,149641
304478,21147
304568,136244
304606,126146
304629,154636
304661,169819
304686,167310
304731,154636
304805,154636
304841,63006
304895,112332
305131,65520
305172,113549
305242,108858
305244,154636
