user_id,sku_id
214386,84389
214390,51477
214411,44854
214426,0
214455,0
214468,0
214488,10089
214512,63006
214539,0
214566,37957
214619,0
214633,73842
214667,0
214690,68767
214718,70839
214727,21147
214782,94556
214787,0
214818,124997
214839,68767
214898,79636
214944,44854
214949,93169
214974,32465
214991,0
215034,67755
215144,63006
215147,109093
215174,31662
215215,112513
215265,103234
215404,63006
215412,31662
215444,0
215480,164258
215504,36307
215517,36171
215534,63006
215544,0
215647,37957
215703,63006
215804,84409
215837,108824
215858,57018
215926,149641
215929,78694
216045,107012
216079,18189
216162,36371
216216,97025
216229,18412
216256,37995
216305,5825
216313,6238
216366,155707
216373,154636
216395,9448
216399,14577
216435,63006
216478,21147
216487,88295
216551,147796
216561,75877
216662,63006
216668,109726
216687,75539
216728,15661
216811,112555
216822,63006
216844,3067
216903,91393
216993,154636
217082,97948
217089,73469
217133,149641
217142,0
217163,24679
217216,0
217231,79520
217236,44854
217277,135187
217304,154636
217349,0
217363,0
217365,145946
217411,21147
217532,119979
217540,94561
217630,154636
217691,0
217709,112513
217713,0
217716,169819
217719,0
217734,0
217757,152483
217793,63006
217800,57018
217924,154636
217930,32465
218068,89555
218100,28295
218118,63006
218130,24371
218178,32465
218204,63006
218213,94405
218276,124997
218284,31662
218302,32465
218351,0
218373,63006
218396,0
218407,63006
218418,57018
218522,38955
218560,0
218579,109912
218629,28000
218660,31662
218666,57018
218682,0
218737,120189
218777,0
218872,91393
219042,5825
219057,125756
219070,38639
219090,151327
219125,31662
219161,0
219205,37995
219261,89802
219274,113305
219299,22499
219310,88295
219354,166707
219494,0
219543,61531
219559,52343
219578,44854
219603,79636
219655,83048
219716,57018
219754,63006
219856,107711
219893,0
219999,88295
220081,169819
220100,0
220208,32465
220329,144635
220385,107012
220393,126146
220473,135409
220491,109728
220509,126906
220636,32465
220732,0
220866,18103
220894,59175
220937,23696
220948,60861
220960,126394
220964,21147
221004,147796
221039,32465
221055,126146
221058,126146
221088,154636
221103,63006
221113,57018
221157,85557
221184,75527
221195,154636
221346,63006
221446,152872
221455,128747
221490,145946
221591,22438
221618,31662
221629,47193
221641,63006
221840,0
221875,154636
221980,155707
222037,13843
222107,127735
222119,0
222132,106714
222193,112274
222214,44854
222306,21147
222310,80030
222404,31493
222415,75877
222453,68767
222593,32465
222607,47193
222618,65520
222630,79520
222683,114640
222720,0
222806,161594
222907,110974
222947,57018
222991,63006
223012,142196
223022,0
223033,94944
223053,31302
223061,154636
223124,138151
223146,0
223152,147796
223174,0
223264,24371
223270,147796
223296,32465
223340,154636
223350,0
223383,38639
223440,44854
223457,156064
223486,36371
223500,63006
223578,28295
223583,154636
223617,151992
223629,154636
223728,34724
223734,0
223800,154636
223874,69355
223887,2340
223925,6533
223930,57161
224024,0
224118,151940
224160,0
224173,44854
224181,0
224219,79636
224285,131300
224330,31662
224387,69230
224436,32465
224485,0
224524,57018
224621,126146
224652,156064
224706,149641
224717,148001
224733,63006
224820,38955
224827,63006
224850,57018
224879,154636
224966,73398
224969,0
224972,79636
225001,109726
225035,0
225041,63006
225088,154636
225133,132257
225141,119979
225174,63006
225297,44854
225312,11640
225353,136670
225371,18412
225378,0
225461,12564
225471,37957
225526,164609
225615,12564
225618,115988
225663,9702
225813,103652
226039,142762
226131,20308
226202,12564
226216,47193
226284,128988
226348,30272
226359,63006
226388,152872
226448,72771
226450,62863
226458,79520
226520,32465
226559,123162
226589,88295
226590,21457
226653,102110
226691,36307
226699,116489
226748,0
226784,0
226807,24371
226873,0
226891,57018
226950,0
226966,57018
226997,0
227034,109728
227040,51371
227072,52343
227171,152478
227173,18412
227181,52343
227228,154636
227259,0
227269,97536
227281,103652
227388,154636
227393,65520
227441,133029
227600,167983
227630,101181
227675,74141
227683,49126
227756,0
227827,14433
227840,55092
227847,31662
227848,154636
227921,79636
227992,57018
228123,22030
228142,52343
228143,15258
228155,38222
228187,0
228219,12564
228275,21457
228289,0
228310,166354
228340,31662
228342,0
228367,31662
228374,0
228417,63006
228530,128988
228567,63006
228571,0
228678,68767
228774,63006
228783,47193
228790,5825
228800,124997
228830,37957
228832,138151
228841,84688
228889,12564
228933,31662
228965,78694
229052,79520
229065,0
229073,0
229114,0
229115,5505
229140,160209
229144,63006
229203,21147
229228,73398
229250,154636
229272,24371
229278,115867
229302,0
229350,63006
229364,65520
229520,0
229573,0
229627,77571
229746,5825
229793,97246
229805,101181
229839,31662
229859,164609
229860,0
229883,147796
229906,63006
229955,79520
230012,77571
230025,129287
230106,47895
230141,145946
230193,38459
230254,0
230256,5825
230299,75527
230308,128977
230315,58568
230331,97097
230408,32465
230436,32465
230471,57161
230552,161870
230562,154636
230571,72855
230578,166354
230614,0
230780,152179
230824,12564
230840,149641
230892,32465
230925,149854
230936,160476
230962,63006
230979,103132
230996,57018
231000,44854
231028,96887
231105,24371
231109,57018
231130,0
231154,12564
231187,77447
231217,59175
231237,7746
231399,138151
231418,17470
231426,58246
231466,32465
231490,164544
231516,156064
231532,0
231553,138151
231610,126535
231702,18412
231728,138493
231740,154636
231751,40336
231773,16839
231776,154636
231780,134619
231913,149641
231952,52343
231996,97025
232123,32465
232147,146523
232188,147796
232197,144129
232381,124997
232438,21147
232461,94405
232476,164609
232495,50174
232506,18412
232507,0
232565,0
232593,149641
232608,144170
232624,0
232770,47193
232780,65520
232814,18412
232827,129287
232830,0
232857,126146
232887,103014
232891,0
232933,21147
233029,0
233050,0
233057,21457
233066,0
233091,5825
233097,18412
233101,63006
233106,58568
233261,0
233377,109728
233409,102098
233463,133533
233565,43449
233705,143717
233798,70839
233823,42199
233946,138778
233996,63006
234085,37957
234160,156064
234196,103014
234273,14433
234289,113452
234315,88975
234317,78694
234354,77571
234366,57018
234380,57297
234402,122664
234450,52343
234478,57018
234590,10325
234708,63006
234828,118386
234884,21147
234906,161792
234920,157137
234950,38639
234984,62872
235005,75128
235151,161181
235162,156064
235182,0
235194,29512
235242,119979
235270,12564
235280,0
235317,62863
235337,18412
235343,21147
235362,32465
235480,21147
235522,20308
235611,0
235639,52343
235779,73265
235793,0
235796,36685
235812,72855
235825,63006
235839,0
235948,0
236000,0
236052,40336
236084,94795
236085,154636
236097,5825
236128,63006
236156,125756
236168,161594
236198,36307
236219,149295
236250,164318
236306,128988
236365,0
236469,134084
236483,166707
236493,73398
236505,117996
236573,134554
236578,40336
236587,144267
236592,57161
236598,21147
236602,142667
236604,47895
236608,0
236636,53857
236639,57018
236693,63006
236742,24371
236792,32465
236870,15661
236899,14163
236931,0
237008,103652
237009,167983
237036,65520
237071,0
237077,160476
237089,24371
237095,112555
237114,15259
237126,52572
237131,37638
237142,111225
237195,154636
237197,154636
237214,73398
237323,79520
237365,12564
237390,149641
237431,169819
237456,138151
237465,32465
237516,67755
237610,84389
237640,22499
237694,5825
237711,68767
237774,47895
237780,47895
237821,12564
237845,0
237895,21147
237897,89802
237968,0
238004,56792
238025,142140
238041,95890
238043,167310
238056,63006
238124,64467
238125,77571
238153,107012
238177,154636
238279,148421
238287,138151
238353,154636
238367,56312
238409,164609
238474,0
238526,61226
238543,32465
238563,69355
238606,14163
238642,166707
238674,0
238699,3252
238717,94561
238745,169819
238888,164252
238897,63006
238898,166354
238951,127735
238953,152042
239003,44854
239066,156064
239068,0
239092,63006
239097,152179
239113,81708
239119,151327
239120,12564
239163,49126
239202,49367
239236,151327
239323,160476
239328,115215
239468,31662
239507,144170
239511,36307
239528,12564
239565,154636
239601,164252
239613,103234
239685,0
239708,155707
239735,44854
239778,92778
239797,160750
239805,60861
239866,84389
239892,81462
239893,153551
239912,127735
239934,126335
239995,107012
240003,101181
240054,127367
240068,0
240117,154636
240178,63006
240232,32465
240270,161594
240334,63006
240340,40561
240356,59175
240436,52343
240484,52343
240508,147796
240523,69209
240526,149641
240597,20308
240605,5825
240654,92394
240785,37957
240844,112332
240871,60230
240948,5825
240970,147901
241003,154636
241011,149641
241034,32465
241053,0
241060,101181
241106,20308
241111,37957
241165,62476
241167,0
241185,152478
241332,32465
241399,44854
241447,151760
241526,145990
241580,28250
241588,5825
241591,15661
241649,57018
241730,66291
241759,44854
241765,128988
241767,0
241801,81462
241830,0
241928,12564
241985,84409
242097,63006
242121,154636
242131,0
242136,164354
242317,57161
242369,0
242392,140807
242426,97948
242476,168136
242490,153551
242497,44854
242500,147796
242533,63006
242541,0
242614,74517
242637,57018
242645,126478
242690,80030
242700,14163
242720,75539
242772,0
242813,64974
242867,0
242890,73469
242919,31662
242952,155078
242985,0
243022,153698
243029,125756
243052,84389
243067,133436
243159,155017
243271,0
243328,52343
243330,98253
243359,31662
243392,24371
243424,61531
243461,154636
243466,31662
243493,84389
243498,122934
243511,0
243526,0
243557,57018
243585,149854
243600,64185
243606,42199
243643,88295
243734,54709
243866,36685
243875,87310
243882,144170
243940,18412
243989,37995
244001,43062
244006,61531
244041,64467
244117,101181
244154,32465
244209,31662
244262,15661
244272,20308
244278,47193
244298,57018
244471,13334
244494,77221
244551,41436
244552,36307
244581,69355
244588,154636
244595,63006
244687,0
244702,32465
244703,0
244773,31662
244864,32465
244878,69209
244944,125756
244966,122607
245036,31662
245046,12564
245110,69355
245321,0
245453,95850
245525,138151
245559,0
245616,0
246036,166876
246160,40943
246187,57018
246239,0
246388,63006
246549,63006
246619,123773
246656,0
246799,63006
246816,57018
246825,57161
246829,79520
246831,75527
246898,109728
246970,77221
246979,112513
247006,0
247239,103014
247360,125756
247369,0
247519,154636
247645,115851
247801,55368
247845,0
247847,0
248002,99646
248004,73469
248019,44854
248021,15259
248039,52343
248153,124997
248226,125704
248234,111847
248242,47895
248251,69355
248303,57161
248352,126146
248451,74517
248461,77723
248491,59820
248503,138684
248509,18412
248606,124997
248639,0
248681,52343
248742,68615
248774,63006
248809,156064
248831,0
248846,149295
248857,57018
248866,37957
248873,52343
248935,131300
249059,169819
249066,5505
249099,154636
249171,126146
249201,0
249256,107012
249335,15259
249534,34724
249548,21681
249736,84409
249810,5825
249833,57018
249871,75877
249903,138151
250042,50181
250141,0
250168,63006
250216,52343
250275,7746
250320,0
250414,14577
250530,153698
250542,63006
250546,0
250569,0
250726,70839
250736,138289
250759,0
250773,117996
250776,12564
251037,153395
251104,0
251165,124997
251357,12564
251373,0
251374,166354
251382,0
251469,63006
251484,84389
251527,0
251689,24679
251733,138778
251977,61531
252316,15259
252337,31662
252384,12564
252432,34406
252460,12564
252477,0
252492,0
252511,0
252823,18412
252842,0
252865,79517
252933,52343
253055,154636
253219,154636
253260,57018
253393,60861
253398,23696
253401,152042
253493,47895
253531,52343
253654,21147
253728,52343
253768,57018
253777,31662
253801,0
253804,5825
253830,5825
253914,38639
254035,6533
254053,157120
254067,103652
254080,276
254114,37957
254240,132573
254296,18412
254317,63006
254329,12540
254332,160476
254356,0
254393,52343
254398,154636
254417,145990
254444,68039
254454,31662
254519,0
254584,138778
254604,95890
254642,14433
254769,5505
254797,149641
254833,153551
254954,65520
255013,38222
255076,0
255125,47193
255134,121950
255189,24371
255206,126146
255261,53638
255296,24371
255369,31662
255470,63006
255605,31662
255619,32465
255659,57018
255702,0
255724,81462
255890,149295
255891,70839
256019,161265
256140,161265
256240,57018
256268,166707
256311,94703
256359,115851
256410,134084
256452,0
256461,5825
256465,0
256531,134619
256553,166707
256571,166707
256579,42721
256705,154636
256785,0
256914,127896
256954,126146
256999,166354
257000,112332
257095,154636
257129,44854
257169,124997
257203,0
257253,0
257305,62351
257344,47193
257532,0
257635,6533
257695,32465
257702,128988
257707,138778
257965,0
258158,154636
258197,112495
258365,154636
258385,81462
258398,0
258401,70352
258457,164544
258471,164609
258517,61531
258536,64467
258576,75877
258614,164211
258701,153551
258742,107012
258783,0
258873,12564
258888,154636
259112,84409
259161,149641
259211,163131
259260,63006
259265,63006
259308,0
259365,0
259384,52476
259424,32465
259545,12564
259549,36307
259616,52343
259617,63006
259676,154636
259687,0
259701,44854
259796,18412
259854,47193
259939,158569
260050,103890
260307,37957
260329,117452
260379,0
260403,69209
260521,131300
260716,6533
260814,84409
260925,79520
261007,0
261013,89802
261025,0
261049,0
261094,0
261519,138684
261601,18412
261632,160476
261721,37995
261798,84409
261810,149641
261895,57018
261929,28295
261938,32465
261969,83144
261982,156064
262052,115867
262054,75877
262200,126146
262256,16127
262288,84389
262296,6533
262413,103234
262416,21147
262485,15106
262503,15258
262513,63006
262540,103132
262614,154636
262679,15259
262697,69209
262737,74141
262890,41101
262894,20308
262903,126255
262977,63006
263077,10325
263122,154636
263134,62351
263243,74141
263303,81708
263437,10321
263547,128567
263572,31662
263609,103132
263658,0
263735,151327
263739,38639
263752,0
263793,12564
263805,153551
263818,154636
263832,0
263842,0
263884,164544
263904,0
263910,12564
263951,117452
264000,47895
264020,68767
264189,36307
264323,47895
264397,149641
264399,126146
264400,0
264404,126146
264430,21147
264626,128988
264647,18412
264660,31662
264722,63006
264735,149641
264754,90294
264848,154636
264945,57018
264973,58568
265170,21457
265263,20308
265265,31662
265285,0
265338,52343
265452,44854
265539,98253
265577,154636
265648,147796
265802,61531
265861,140166
265865,37957
265973,0
265976,154636
266154,52343
266168,0
266215,0
266237,138289
266241,160476
266383,12564
266489,147796
266629,89802
266639,57018
266647,0
266653,52343
266716,0
266833,64974
266939,156064
266966,73842
267059,10325
267232,63006
267245,57018
267322,154636
267350,11640
267399,160476
267407,0
267457,35723
267551,14433
267572,10321
267573,47107
267594,12564
267623,166707
267680,91915
267765,44854
267778,69209
267872,128089
267903,37957
267956,0
268008,0
268077,58246
268149,0
268327,47193
268439,129010
268478,12564
268484,44854
268485,65520
268492,15921
268502,59038
268564,73398
268619,123328
268651,32465
268756,0
268768,131300
268771,42199
268817,0
268920,63006
268937,0
268945,32865
269032,0
269059,44854
269072,169819
269206,0
269220,32465
269325,59175
269343,0
269429,154636
269446,147796
269689,81462
269766,12564
269788,154636
269805,47193
269841,0
269893,59175
269898,98253
269909,147785
270080,9702
270164,103652
270271,78694
270272,0
270280,0
270308,169197
270311,63006
270333,12564
270342,11640
270393,164211
270407,94405
270420,47895
270453,0
270655,0
270698,0
270787,154636
270992,84409
271023,0
271234,18412
271241,73398
271304,63006
271309,161193
271332,37659
271405,138151
271502,0
271509,133477
271592,21147
271637,12564
271794,125110
271810,75527
271867,161594
271893,31662
272237,75489
272357,36307
272369,69209
272374,156064
272385,52343
272386,69209
272566,0
272573,0
272605,134084
272627,0
272631,107012
272662,128988
273251,52343
273354,0
273589,97025
273640,12564
273690,81708
273794,6533
273854,5825
273960,115863
274033,32465
274038,164544
274072,0
274161,154636
274264,63006
274276,65520
274289,142667
274318,85719
274463,0
274666,0
274725,63006
274814,12564
274869,153698
274879,85557
275070,124997
275371,127735
275442,109728
275472,24371
275525,5505
275541,114132
275676,57018
275769,40336
275840,18412
275892,0
276003,63006
276054,63006
276087,7030
276162,12564
276380,63006
276415,104955
276441,14425
276488,0
276556,31662
276585,84389
276594,138289
276682,109083
276709,134084
276777,167985
276781,0
276851,125581
276866,37995
276884,0
276919,63006
276960,0
277033,152279
277037,57018
277050,68615
277061,149854
277073,63006
277074,6033
277083,28295
277085,0
277288,154636
277505,73398
277506,73398
277618,0
277664,0
277679,0
277681,149641
277722,52343
277732,126146
277827,94561
277847,31662
277926,52343
277939,109728
277948,116489
278041,151541
278095,128462
278112,32465
278316,166707
278457,134619
278533,152478
278583,79520
278676,62863
278694,164258
278756,117452
278797,129889
278804,125756
278817,73469
278846,14433
278855,90294
278922,12564
278939,38459
278978,149641
279128,37995
279248,77571
279258,84409
279291,12564
279309,6533
279321,0
279366,160476
279403,135409
279436,125756
279468,0
279512,0
279524,41101
279584,28754
279615,40336
279620,38639
279639,0
279660,0
279664,80030
279726,0
279740,64974
279840,154059
279862,57018
279907,97025
279921,63006
279943,60861
279962,142477
279999,62863
280090,31662
280144,47895
280150,0
280186,0
280291,44854
280387,0
280475,36307
280553,126535
280597,63006
280613,60230
280661,65520
280668,75877
280742,0
280797,12564
280851,31662
280862,142140
280863,154636
280897,18031
280964,0
280983,103234
281061,31662
281066,31662
281131,47193
281137,37957
281153,18412
281157,147796
281182,147901
281263,153551
281278,34314
281292,15259
281297,25987
281449,20308
281721,0
281751,149641
281825,63006
281852,44854
281883,135187
281887,103234
281911,154636
281928,32465
281993,0
282037,47895
282039,132290
282135,153551
282429,63006
282435,133477
282456,22499
282735,0
282751,0
282855,84409
282871,52343
282890,153698
282918,5825
283063,32465
283182,60230
283211,166707
283249,153551
283262,20308
283288,20308
283374,18412
283382,73842
283429,47107
283449,0
283478,124997
283601,59175
283610,5825
283685,5825
283699,0
283724,0
283780,169819
283859,136438
283861,111225
283862,57161
283892,22499
283917,27858
283994,161594
284046,18412
284067,154636
284097,0
284205,12564
284275,0
284299,52343
284304,81708
284373,149641
284430,124997
284585,7498
284604,69355
284628,5505
284653,62351
284663,31662
284683,14163
284755,155911
284932,0
285035,57018
285198,0
285231,0
285298,63006
285374,0
285382,0
285643,133803
285734,119111
285763,32465
285910,32465
285929,105064
286060,109083
286150,38639
286254,115851
286285,166707
286305,12564
286325,63006
286340,44854
286458,154636
286486,76270
286497,154636
286567,31662
286686,83144
286750,18412
286921,78694
287042,154636
287110,44854
287151,63006
287180,155707
287292,89802
287329,0
287341,101181
287468,81708
287516,79520
287535,169819
287559,41101
287583,166707
287678,134084
287768,62476
287916,87310
287919,0
288030,47107
288107,44854
288136,63006
288211,154636
288215,0
288230,0
288251,0
288378,69355
288473,5825
288492,156064
288531,113305
288534,149641
288719,39465
288734,21147
288751,142667
288782,0
289093,62351
289249,37995
289316,73427
289537,127735
289548,12564
289558,69355
289636,21147
289646,94652
289817,108399
289829,115215
289875,152478
289884,31662
289923,12564
290019,62351
290054,57161
290074,103147
290424,97966
290470,0
290516,63229
290558,111999
290599,57161
290613,113305
290625,12564
290685,0
290758,132782
290782,24679
290811,77571
290836,70743
290845,18412
290857,115851
290880,88295
290931,101181
290984,0
291091,16839
291147,57018
291258,106714
291307,97025
291348,135409
291400,0
291406,84389
291449,12564
291534,12564
292000,125704
292148,42199
292261,58568
292262,146704
292406,8062
292420,44854
292450,0
292484,109083
292650,31662
292852,153551
292941,39830
292996,0
293175,44854
293182,156064
293488,14433
293498,0
293543,76270
293607,169819
293642,0
293653,97246
293697,9702
293979,154636
294007,161193
294082,149223
294142,12564
294209,0
294301,103652
294352,52343
294355,151327
294379,75527
294389,70873
294735,134084
294830,36307
294834,0
294872,37957
294920,121811
294930,0
295040,127735
295066,52343
295173,80030
295210,154636
295374,63006
295413,71098
295447,0
295461,0
295571,28295
295723,147796
295817,0
295820,61531
296063,60861
296166,116489
296201,153551
296220,60586
296383,57018
296397,19973
296448,101181
296498,154636
296550,0
296609,169819
296673,0
296690,81462
296707,58984
296751,169819
296762,115782
296794,79636
296802,97025
296809,128988
296877,154636
296909,79520
296951,32465
296954,0
297120,153698
297250,65233
297355,0
297528,71110
297554,31662
297605,48895
297615,149223
297627,36371
297628,63006
297638,0
297667,61531
297701,0
297702,90294
297769,157827
297819,154636
297840,51670
297856,42199
297859,0
297911,15781
298037,154636
298099,37638
298135,0
298282,62863
298445,163392
298513,63006
298739,124997
298801,127735
298865,0
298904,103652
298980,0
299084,134619
299117,62863
299166,63006
299197,163949
299336,155680
299366,18412
299455,0
299501,103132
299506,124997
299510,44854
299521,164258
299585,138778
299737,0
299745,11640
299868,114313
299930,0
299947,81708
300229,119979
300301,24371
300473,154636
300525,5825
300537,0
300539,112332
300740,48895
300825,124687
300939,28295
301044,0
301052,0
301270,52343
301382,147796
301402,138853
301471,52343
301517,40336
301642,32465
301770,0
301809,154636
301823,81708
301853,124997
301854,131300
301949,156064
302070,16141
302077,31662
302610,127735
302642,14433
302737,31662
302836,63006
302865,131300
302911,0
302991,152478
303031,102527
303159,57018
303183,0
303288,61531
303289,0
303300,0
303371,63006
303412,70839
303442,0
303664,159439
303774,21147
303838,142140
304026,59175
304141,160208
304196,103132
304248,57018
304478,21147
304549,5825
304738,63006
304788,18412
304813,0
304873,5505
304889,0
304946,150332
304947,0
304979,0
305131,65520
305193,44854
