user_id,sku_id
240212,103652
240356,59175
240388,18412
240597,20308
240654,92394
240760,281
240820,31662
240871,60230
240900,125756
240977,65520
241017,152478
241110,57018
241435,40336
241526,145990
241588,5825
241591,15661
241730,66291
241801,81462
241949,153551
242031,88295
242034,12564
242161,48895
242167,73842
242259,31662
242319,154636
242410,70839
242476,168136
242506,151327
242512,116489
242757,51429
242788,37957
242940,154636
243144,149641
243161,36307
243322,103652
243483,154636
243493,79636
243501,123016
243733,52343
243964,154636
244006,61531
244109,59820
244262,15661
244552,36307
244641,152179
244944,125756
245006,152478
245036,31662
245270,152478
245306,166354
245436,70839
245447,154636
246036,166876
246076,154636
246212,154636
246378,145946
246723,169819
246774,59175
246823,42199
246962,124997
247093,31662
247401,154636
247519,154636
247561,63006
247690,24679
247693,38222
247921,154636
248002,99646
248297,138151
248314,152478
248451,74517
248484,126146
248491,59820
248500,70839
248572,36307
248584,103652
248604,154636
248914,68767
249059,169819
249094,140807
249335,15259
249686,166354
249819,154636
250035,31662
250216,52343
250386,20308
250464,62863
250469,57018
250695,81708
250726,70839
250756,154636
250921,85557
251309,154636
251348,154636
251413,152478
251469,63006
251669,31662
251689,24679
251733,50688
252108,57161
252316,15259
252337,31662
252384,12564
252514,32465
252656,21147
253055,154636
253081,152478
253107,66291
253162,152872
253197,154636
253260,57018
253387,111404
253409,57018
253573,154636
253641,65520
253646,62351
253732,48895
253830,5825
254039,126146
254296,18412
254398,154636
254454,31662
254473,31662
254584,138778
254797,149641
254833,153551
254908,31662
254916,12564
254956,152478
255068,154636
255296,24371
255329,142140
255575,125756
255741,142477
255762,37638
255773,20308
255840,31662
255890,149295
256356,152478
256407,154636
256434,134084
256534,116489
256705,154636
256764,125756
256826,154636
256999,166354
257305,62351
257628,5825
257811,20308
257889,74517
258174,73469
258198,79636
258335,154636
258401,70352
258403,154636
258457,164544
258545,15661
258724,65520
258899,15258
258988,154636
259155,57018
259161,149641
259529,97025
259617,63006
260021,166354
260023,154636
260329,117452
260521,153395
260653,154636
260717,153698
260954,12564
261595,132782
261620,154636
261798,47193
261876,154636
261895,57018
262058,152478
262062,144129
262208,154636
262225,103132
262254,40336
262331,97025
262403,113305
262485,15106
262873,106759
262884,154636
263093,94561
263122,154636
263243,149641
263357,79520
263366,59175
263442,57018
263581,63006
263609,103132
263611,18412
263805,153551
263910,12564
263951,117452
264152,108824
264197,65520
264458,17470
264631,57018
264647,18412
264872,32465
265265,31662
265532,131300
265646,21147
265666,31662
265716,134619
265946,65520
266132,152478
266496,63006
266565,57018
266767,154636
267150,12564
267155,68615
267164,57018
267188,42721
267245,59175
267346,31662
267551,14433
267765,44854
267857,76270
267872,128089
267903,37957
267926,97025
268047,154636
268238,103652
268327,47193
268468,138853
268485,65520
268492,15921
268604,12564
268639,21147
268771,42199
268905,103652
268992,31662
269096,154636
269151,65520
269322,15259
269437,166707
269462,142140
269569,63006
269682,31662
269736,153395
269799,138151
269898,128567
269936,18103
269984,138151
270055,162498
270077,36307
270164,103652
270176,59175
270269,52343
270348,151327
270654,164215
270699,154636
270787,154636
270996,147796
271026,154636
271159,154636
271234,18412
271328,38222
271405,65520
271592,21147
271619,57018
271851,164258
272017,152478
272063,154636
272068,128988
272135,78694
272203,15661
272662,128988
272824,21147
272925,59175
273320,103652
273417,154636
273530,140807
273538,124997
273616,149641
273777,31662
274051,154636
274065,154636
274142,154636
274188,134084
274244,154636
274276,65520
274289,142667
274370,5825
274417,154636
274616,63006
274658,32465
274744,31662
274771,154636
275250,40336
275414,12564
275442,109728
275526,69209
275530,62872
275676,57018
275752,145946
275840,18412
275873,152478
275910,154636
275971,18412
276244,57018
276286,154636
276419,37957
276564,124997
276576,21147
276780,73398
276879,44854
276901,158020
277044,63006
277050,68615
277085,21147
277154,50181
277194,154636
277210,160476
277301,166707
277414,126146
277438,153395
277459,156064
277639,134619
277827,94561
277939,109728
277948,116489
278095,128462
278198,24371
278569,65520
278570,65520
278644,154636
278683,154636
278804,125756
278846,14433
278889,12564
278939,140602
278989,89802
278991,154636
279201,154636
279341,18412
279366,160476
279584,107012
279615,40336
279629,145946
279741,40336
279943,60861
279956,154636
280079,154636
280090,31662
280144,47895
280250,65520
280287,79636
280342,126906
280367,75877
280656,40336
280686,36307
280786,31662
280800,38222
280980,64177
281024,36307
281070,154636
281263,153551
281278,34314
281721,21147
281792,73469
281876,154636
281886,151327
281994,22876
282397,101181
282457,67241
282514,166354
282630,154636
282670,166707
283015,57161
283169,103652
283181,79520
283182,60230
283288,20308
283312,149641
283335,31662
283477,12564
283640,73398
283661,42721
283773,31662
283825,63006
283861,111225
283901,142829
283980,40336
283984,103652
284114,31662
284447,44854
284461,65520
284564,103652
284604,69355
284656,37638
284663,31662
284730,154636
284789,154636
284796,44854
284995,138151
285264,154636
285286,90621
285381,89802
285597,149641
286276,153395
287018,123773
287249,164211
287495,152478
287517,116489
287541,154636
287678,154636
287828,32465
288048,89329
288131,6486
288172,126146
288211,154636
288296,57018
288347,154636
288355,154636
288367,154636
288549,21147
288643,13785
288653,154636
288720,128988
288728,126146
288741,154636
288796,32465
288828,126146
288831,60861
288916,125756
289197,94482
289551,154636
289558,69355
290019,62351
290060,142140
290507,154636
290613,113305
290660,154636
290852,63006
290891,21147
290923,63006
291091,94652
291306,40336
291406,84389
291621,65520
291838,24371
292126,160750
292130,149854
292152,161870
292248,126906
292404,36307
292470,63006
292666,74141
292766,154636
292915,154636
293045,145946
293401,31662
293541,152478
293653,61531
293864,60861
294142,12564
294146,154636
294151,79636
294190,63006
294254,154636
294355,151327
294433,97025
294735,134084
294830,36307
295066,52343
295120,79636
295173,80030
295210,154636
295235,79636
295599,109093
295604,128988
295639,63006
295706,154636
295835,97025
296042,81708
296179,57018
296240,5825
296383,57018
296525,13785
296609,169819
296699,154636
296990,89329
297025,154636
297105,85557
297122,37638
297133,69209
297206,64508
297218,5505
297221,52343
297239,70839
297250,65233
297554,31662
297580,69209
297628,63006
297691,116489
297819,154636
297856,42199
298228,52343
298380,154636
298461,65520
298475,40336
298476,55143
298529,142140
298661,65520
298733,31662
298949,57018
298973,154636
299084,134619
299117,62863
299363,131300
299373,153551
299480,152478
299585,138778
299839,154636
299869,128747
299972,68615
300118,9702
300128,31662
300202,126906
300259,57018
300275,57018
300481,65520
300555,166354
300590,32465
300800,134084
300912,103652
301044,52343
301401,164258
301517,40336
301688,40336
301809,154636
301812,152478
301850,154636
302034,103652
302077,31662
302166,95850
302313,62351
302411,69209
302475,154636
302499,154636
302563,154636
302635,142829
302865,131300
302982,63006
303061,107012
303069,59175
303116,80462
303159,168136
303469,126146
303520,73469
303680,152478
303774,21147
303838,142140
303839,154636
304084,126144
304248,57018
304367,152478
304478,21147
304629,154636
304731,154636
304841,63006
305131,65520
305242,108858
