user_id,sku_id
225041,63006
225120,154636
225221,47895
225249,111741
225297,44854
225714,17470
225813,103652
225884,154636
226000,57018
226136,146704
226202,12564
226249,149641
226287,50688
226388,43062
226448,72771
226450,62863
226589,88295
226691,36307
226704,37254
226806,44854
226899,119111
227020,154636
227248,61531
227261,97025
227267,70352
227281,103652
227333,24679
227393,69355
227397,12564
227455,163754
227610,44854
227690,63006
227694,84389
227766,149641
228155,38222
228181,154636
228533,142477
228550,17470
228600,154636
228647,152478
228715,5825
228829,31662
228895,113305
228905,32465
228929,154636
228933,31662
229011,6533
229045,154636
229060,128747
229150,20308
229219,90621
229225,40336
229250,154636
229258,60230
229272,24371
229278,166624
229452,64177
229475,32465
229570,168651
229586,154636
229636,26439
229906,12564
229952,60230
230013,15259
230114,18412
230367,57018
230623,154636
230657,32465
230756,113305
230768,119979
230879,75877
230893,20308
230925,57161
230989,44854
231059,152478
231105,24371
231292,154636
231331,153395
231553,36748
231577,36307
231610,126535
231617,31662
231636,106714
231770,75527
231774,63006
231803,164544
231840,62863
231863,14163
231975,81462
231980,36307
232086,59175
232211,70352
232254,60230
232342,149295
232361,12564
232519,59175
232565,7746
232801,63006
232842,63006
232984,31662
233038,132782
233057,107012
233129,154636
233138,69209
233193,44854
233485,61226
233582,68615
234039,11640
234040,88295
234051,31662
234066,154636
234139,133029
234185,38222
234256,154636
234289,113452
234512,73469
234519,38639
234597,154636
234809,21147
234828,118386
234849,134084
234851,76959
234870,154636
234898,12564
234918,36748
235172,154636
235343,21147
235350,126146
235423,113305
235510,47193
235566,144762
235732,116489
235791,22499
235869,63844
235904,81495
235991,166707
236128,63006
236207,152478
236274,103652
236415,32465
236489,80030
236555,68767
236578,40336
236587,144267
236639,57018
236870,15661
237013,31662
237048,21147
237082,160476
237120,101181
237214,73398
237244,154636
237256,154636
237303,7498
237356,116489
237450,108824
237484,65520
237528,17470
237590,79520
237695,126146
238024,103652
238041,109728
238056,106714
238079,103652
238080,57161
238093,161594
238153,107012
238177,154636
238416,57018
238445,154636
238573,154636
238606,14163
238612,84389
238642,166707
238863,154636
238898,49367
238951,127735
239113,81708
239306,12564
239315,145946
239350,78694
239488,57018
239507,144170
239528,12564
239565,154636
239628,60861
239644,153551
239765,25987
239774,37957
239842,57018
239893,153551
240212,103652
240356,59175
240388,18412
240469,154636
240551,21147
240576,154636
240597,20308
240654,92394
240760,281
240820,31662
240871,60230
240900,125756
240977,65520
241017,152478
241026,80030
241110,57018
241384,152179
241401,84409
241435,40336
241526,145990
241588,5825
241591,15661
241730,66291
241801,81462
241816,21147
241949,153551
242031,88295
242034,12564
242036,13785
242158,127735
242161,48895
242167,73842
242259,31662
242319,154636
242331,154636
242374,20308
242392,140807
242410,70839
242476,168136
242506,151327
242512,116489
242598,132782
242757,51429
242788,37957
242913,18412
242940,154636
243015,166354
243144,149641
243161,36307
243322,103652
243483,154636
243493,79636
243501,123016
243539,44854
243573,32465
243733,52343
243816,59038
243820,101181
243826,69209
243940,18412
243964,154636
244006,61531
244109,59820
244196,24371
244262,15661
244552,36307
244641,152179
244944,125756
245006,152478
245036,31662
245270,152478
245306,166354
245414,37254
245436,70839
245447,154636
245868,44854
246026,43449
246036,166876
246076,154636
246212,154636
246378,145946
246402,24679
246723,169819
246774,59175
246823,42199
246825,57161
246962,124997
246985,107012
247093,31662
247401,154636
247471,99646
247519,154636
247561,63006
247690,24679
247693,38222
247921,154636
248002,99646
248274,12564
248297,138151
248314,152478
248412,24371
248451,74517
248484,126146
248491,59820
248500,70839
248572,36307
248584,103652
248604,154636
248627,73398
248866,37957
248914,68767
248935,131300
249059,169819
249094,140807
249335,15259
249370,154636
249374,154636
249424,152478
249686,166354
249819,154636
249852,75877
250035,31662
250216,52343
250235,6238
250261,18412
250386,20308
250464,62863
250469,57018
250695,81708
250726,70839
250756,154636
250816,79520
250921,85557
251065,60230
251117,154636
251309,154636
251348,154636
251413,152478
251469,63006
251547,57018
251669,31662
251689,24679
251717,31662
251733,50688
251785,12564
252096,70839
252108,57161
252221,115863
252316,15259
252337,31662
252384,12564
252514,32465
252656,21147
252923,152478
253055,154636
253081,152478
253107,66291
253162,152872
253178,154636
253197,154636
253226,154636
253233,90521
253260,57018
253352,119979
253387,111404
253393,60861
253409,57018
253554,128988
253573,154636
253641,65520
253646,62351
253732,48895
253830,5825
253929,154636
254039,126146
254296,18412
254332,160476
254398,154636
254454,31662
254473,31662
254525,33445
254584,138778
254797,149641
254833,153551
254908,31662
254916,12564
254956,152478
255068,154636
255112,111225
255113,51670
255296,24371
255329,142140
255533,91957
255575,125756
255741,142477
255762,37638
255773,20308
255840,31662
255890,149295
255953,153698
256095,69209
256240,57018
256356,152478
256407,154636
256431,73469
256434,134084
256534,116489
256705,154636
256764,125756
256826,154636
256999,166354
257040,79520
257089,154636
257118,126146
257305,62351
257602,149223
257627,154636
257628,5825
257811,20308
257889,74517
257898,128988
258174,73469
258197,36685
258198,79636
258335,154636
258401,70352
258403,154636
258457,164544
258487,113452
258521,57018
258545,15661
258592,154636
258724,65520
258899,15258
258939,154636
258988,154636
259014,108824
259155,57018
259161,149641
259312,166707
259516,164211
259529,97025
259549,36307
259617,63006
259960,154636
260021,166354
260023,154636
260076,63006
260193,47895
260329,117452
260463,63006
260521,153395
260653,154636
260717,153698
260907,131300
260954,12564
261002,138151
261350,56792
261427,145946
261595,132782
261620,154636
261680,12564
261798,47193
261876,154636
261895,57018
262019,84389
262058,152478
262062,144129
262157,40336
262208,154636
262225,103132
262254,40336
262311,151940
262331,97025
262403,113305
262485,15106
262600,126146
262697,69209
262736,62351
262737,74141
262873,106759
262884,154636
262978,44854
263093,94561
263122,154636
263176,70352
263243,149641
263262,47107
263357,79520
263366,59175
263381,99083
263442,57018
263581,63006
263609,103132
263611,18412
263805,153551
263910,12564
263951,117452
263952,154636
263973,154636
264076,42199
264152,108824
264197,65520
264285,89802
264383,79520
264430,21147
264458,17470
264631,57018
264647,18412
264660,31662
264725,32465
264793,63006
264872,32465
265005,31662
265265,31662
265384,154636
265452,138151
265532,131300
265646,21147
265666,31662
265716,134619
265806,142667
265946,65520
266132,152478
266496,63006
266565,57018
266767,154636
266857,31662
266864,154636
266996,63006
267140,44854
267150,12564
267155,68615
267164,57018
267188,42721
267245,59175
267346,31662
267551,14433
267765,44854
267781,146523
267857,76270
267872,128089
267903,37957
267926,97025
268047,154636
268238,103652
268327,47193
268383,138151
268468,138853
268485,65520
268487,69209
268492,15921
268604,12564
268639,21147
268771,42199
268846,154636
268905,103652
268965,15259
268992,31662
269096,154636
269151,65520
269231,44854
269322,15259
269437,166707
269462,142140
269569,63006
269606,152478
269682,31662
269736,153395
269766,63006
269799,138151
269893,59175
269898,128567
269936,18103
269944,12568
269984,138151
270055,162498
270077,36307
270164,103652
270176,59175
270269,52343
270348,151327
270354,154636
270592,138151
270654,164215
270699,154636
270700,12564
270787,154636
270996,147796
271026,154636
271159,154636
271234,18412
271248,37638
271328,38222
271405,65520
271592,21147
271619,57018
271794,38222
271851,164258
272017,152478
272063,154636
272068,128988
272116,31662
272135,78694
272203,15661
272357,152478
272569,154636
272605,134084
272626,10325
272662,128988
272748,74141
272824,21147
272925,59175
273165,57018
273320,103652
273352,15106
273417,154636
273530,140807
273538,124997
273587,154636
273616,149641
273690,81708
273777,31662
273880,62863
274051,154636
274065,154636
274142,154636
274188,134084
274217,57018
274244,154636
274276,65520
274289,142667
274370,5825
274417,154636
274553,154636
274616,63006
274658,32465
274744,31662
274771,154636
275250,40336
275340,63006
275414,12564
275420,154636
275442,109728
275526,69209
275530,62872
275676,57018
275752,145946
275840,18412
275873,152478
275910,154636
275971,18412
276020,154636
276111,57018
276128,145946
276244,57018
276286,154636
276419,37957
276435,12564
276564,124997
276576,21147
276732,61226
276780,73398
276783,63006
276879,44854
276901,158020
277044,63006
277050,68615
277085,21147
277154,50181
277194,154636
277210,160476
277301,166707
277414,126146
277438,153395
277455,154636
277459,156064
277564,158569
277575,57018
277639,134619
277732,126146
277827,94561
277939,109728
277948,116489
278084,153551
278095,128462
278146,142477
278198,24371
278376,32465
278411,148434
278569,65520
278570,65520
278644,154636
278683,154636
278696,32465
278722,154636
278804,125756
278834,166354
278846,14433
278889,12564
278939,140602
278989,89802
278991,154636
279201,154636
279234,164609
279341,18412
279366,160476
279436,125756
279584,107012
279615,40336
279629,145946
279664,80030
279741,40336
279943,60861
279956,154636
280079,154636
280090,31662
280144,47895
280160,154636
280249,36307
280250,65520
280287,79636
280342,126906
280367,75877
280621,126144
280656,40336
280686,36307
280786,31662
280800,38222
280980,64177
281024,36307
281070,154636
281263,153551
281278,34314
281292,15259
281615,69209
281660,154636
281721,21147
281792,73469
281876,154636
281886,151327
281911,154636
281994,22876
282102,103652
282338,57018
282397,101181
282423,5825
282457,67241
282478,75877
282514,166354
282630,154636
282665,152478
282670,166707
283015,57161
283169,103652
283181,79520
283182,60230
283288,20308
283312,149641
283335,31662
283403,154636
283477,12564
283640,73398
283661,42721
283773,31662
283825,63006
283861,111225
283892,22499
283901,142829
283980,40336
283984,103652
284046,132417
284114,31662
284447,44854
284450,63006
284461,65520
284564,103652
284604,69355
284656,37638
284663,31662
284730,154636
284738,154636
284789,154636
284796,44854
284871,89802
284940,31662
284995,138151
285168,156646
285247,36307
285264,154636
285286,90621
285381,89802
285597,149641
286276,153395
286338,75877
286451,132782
286486,76270
286789,154636
287018,123773
287132,59175
287154,37995
287186,44854
287249,164211
287495,152478
287517,116489
287541,154636
287603,18412
287678,154636
287828,32465
288048,89329
288124,18412
288131,6486
288136,164544
288172,126146
288211,154636
288241,154636
288296,57018
288347,154636
288355,154636
288367,154636
288549,21147
288618,40336
288643,13785
288653,154636
288720,128988
288728,126146
288741,154636
288765,57018
288796,32465
288828,126146
288831,60861
288916,125756
288920,121033
288980,131777
289148,108824
289197,94482
289273,154636
289293,154636
289465,63006
289551,154636
289558,69355
289602,84389
289741,154636
289844,68767
289918,134619
290019,62351
290060,142140
290507,154636
290613,113305
290660,154636
290852,63006
290891,21147
290923,63006
290938,103652
291091,94652
291258,47193
291306,40336
291406,84389
291621,65520
291838,24371
292126,160750
292130,149854
292152,161870
292177,40336
292248,126906
292318,32465
292404,36307
292470,63006
292514,28295
292666,74141
292766,154636
292915,154636
293045,145946
293401,31662
293513,24679
293541,152478
293653,61531
293864,60861
293913,60297
294142,12564
294146,154636
294151,79636
294190,63006
294254,154636
294355,151327
294433,97025
294735,134084
294785,155017
294830,36307
294861,18412
294984,154636
295040,127735
295046,7746
295066,52343
295120,79636
295173,80030
295210,154636
295235,79636
295299,52343
295352,70839
295599,109093
295604,128988
295639,63006
295706,154636
295835,97025
295940,128988
296042,81708
296116,5825
296179,57018
296240,5825
296383,57018
296450,69209
296525,13785
296609,169819
296699,154636
296751,169819
296990,89329
297025,154636
297077,70352
297101,31662
297105,85557
297122,37638
297133,69209
297206,64508
297218,5505
297221,52343
297239,70839
297250,65233
297260,154636
297554,31662
297580,69209
297628,63006
297691,116489
297819,154636
297840,62872
297856,42199
298037,154636
298228,52343
298380,154636
298461,65520
298475,40336
298476,55143
298529,142140
298563,79636
298661,65520
298730,52343
298733,31662
298949,57018
298973,154636
299084,134619
299117,62863
299313,84409
299329,70839
299363,131300
299373,153551
299480,152478
299585,138778
299769,154636
299839,154636
299869,128747
299972,68615
299995,160476
300118,9702
300128,31662
300164,154636
300202,126906
300259,57018
300275,57018
300481,65520
300526,12564
300528,154636
300555,166354
300590,32465
300800,134084
300912,103652
300925,14433
301012,154636
301044,52343
301262,131300
301401,164258
301517,40336
301688,40336
301809,154636
301812,152478
301850,154636
302034,103652
302077,31662
302166,95850
302313,62351
302411,69209
302475,154636
302499,154636
302563,154636
302635,142829
302865,131300
302935,57018
302982,63006
303061,107012
303069,59175
303116,80462
303159,168136
303217,41101
303261,138778
303288,61531
303412,70839
303469,126146
303520,73469
303680,152478
303774,21147
303838,142140
303839,154636
303916,126535
304026,59175
304084,126144
304178,131300
304248,57018
304367,152478
304478,21147
304629,154636
304645,31662
304731,154636
304841,63006
305131,65520
305242,108858
305244,154636
