user_id,sku_id
265946,65520
266236,131300
266496,63006
266538,144217
266608,47193
266653,52343
266767,154636
266857,31662
266934,31662
266966,73842
266996,63006
267155,68615
267164,57018
267188,42721
267222,152872
267245,57018
267551,14433
267765,44854
267903,37957
268042,57018
268468,133192
268478,63006
268485,65520
268487,69209
268604,12564
268771,42199
268965,15259
268992,31662
269057,44854
269096,154636
269100,47193
269151,65520
269231,44854
269322,15259
269437,166707
269462,142140
269682,31662
269736,153395
269766,63006
269799,138151
269936,18103
269984,138151
270077,36307
270164,103652
270308,169197
270348,151327
270592,138151
270654,164215
270787,154636
270795,84389
270902,44854
271159,154636
271234,18412
271248,37638
271328,38222
271405,65520
271463,157381
271606,122341
271619,57018
271799,44854
271851,164258
272017,152478
272063,154636
272068,128988
272135,78694
272203,15661
272420,101181
272662,128988
272748,74141
272824,21147
272959,31662
273417,154636
273690,81708
273777,31662
274051,154636
274142,154636
274185,169819
274244,154636
274276,65520
274289,142667
274370,5825
274386,22499
274616,63006
274658,32465
274744,31662
274771,154636
275227,26372
275250,40336
275414,12564
275442,109728
275526,69209
275530,90521
275676,57018
275752,145946
275840,18412
276125,84389
276244,57018
276359,65520
276419,37957
276435,12564
276546,63006
276564,124997
276780,73398
276783,63006
276879,44854
277044,63006
277050,68615
277085,21147
277154,50181
277164,150496
277210,160476
277288,109083
277301,166707
277414,126146
277732,126146
277827,94561
278095,128462
278411,148434
278569,65520
278570,65520
278683,154636
278722,154636
278804,125756
278846,14433
278889,12564
279201,154636
279234,164609
279341,18412
279366,160476
279436,125756
279584,107012
279943,60861
280043,125756
280090,31662
280144,47895
280250,65520
280367,75877
280621,126144
280686,36307
280723,103887
280786,31662
281070,154636
281179,131300
281263,153551
281615,69209
281792,73469
281876,154636
282397,101181
282478,75877
282514,166354
282670,166707
283015,57161
283103,97025
283181,79520
283335,31662
283477,12564
283805,103234
283825,63006
283861,111225
283901,142829
283980,40336
284114,31662
284304,5505
284447,44854
284450,63006
284461,65520
284564,103652
284604,69355
284656,37638
284663,31662
284735,154636
284796,44854
284940,31662
284995,138151
285168,156646
285411,154636
286220,14433
286276,153395
286338,75877
287154,37995
287186,44854
287249,164211
287517,116489
287603,18412
287678,154636
287828,32465
288124,18412
288131,6486
288172,126146
288211,154636
288224,154636
288347,154636
288367,154636
288549,21147
288643,13785
288720,128988
288728,126146
288741,154636
288796,32465
288828,126146
288831,60861
288916,125756
288920,121033
289378,65520
289558,69355
289663,14181
289844,68767
289873,65520
289977,117996
290019,62351
290060,142140
290298,154636
290507,154636
290613,113305
290923,63006
291091,94652
291258,106714
291306,40336
291404,63006
291406,84389
291621,65520
291838,24371
292126,160750
292130,149854
292152,161870
292426,128988
292470,63006
292484,109083
292766,154636
292834,79636
292941,106704
293401,31662
293491,140915
293653,61531
293864,60861
293913,60297
294142,12564
294146,154636
294151,79636
294254,154636
294355,151327
294394,31662
294433,97025
294792,58475
294830,36307
295066,52343
295210,154636
295235,79636
295299,52343
295352,70839
295599,109093
295604,128988
295610,155707
295639,63006
295940,128988
295982,107012
296042,81708
296179,57018
296220,60586
296240,5825
296383,57018
296450,69209
296609,169819
296699,154636
297025,154636
297122,37638
297133,69209
297206,64508
297218,5505
297221,52343
297239,70839
297250,65233
297260,154636
297580,69209
297628,63006
297691,116489
297856,42199
298100,5505
298228,52343
298380,154636
298461,65520
298475,40336
298529,142140
298661,65520
298733,31662
298973,154636
299117,62863
299363,131300
299373,153551
299585,138778
299793,138151
299869,128747
299995,160476
300118,9702
300153,65520
300258,57161
300259,57018
300481,65520
300528,154636
300590,32465
300800,134084
301044,32465
301262,131300
301385,115851
301401,164258
301812,152478
301850,154636
302411,69209
302635,142829
302767,44854
302865,131300
302935,57018
302982,63006
303061,78694
303069,59175
303159,57018
303189,57018
303288,61531
303371,63006
303400,57018
303412,70839
303469,126146
303520,73469
303559,52343
303774,21147
303838,142140
303839,154636
304084,126144
304178,131300
304248,57018
304478,21147
304568,136244
304629,154636
304661,169819
304731,154636
304805,154636
304841,63006
304895,112332
305131,65520
305242,108858
